SMG1,LOC403312,iPRINT_C
TCF7,NF2,iPRINT_C
SMG1,ACOT9,iPRINT_C
SCAI,IRGQ,iPRINT_C
LYRM7,CRIP3,iPRINT_C
PEX13,MIGA1,iPRINT_C
SCAI,LIN54,iPRINT_C
C4orf19,AS3MT,iPRINT_C
ZKSCAN1,ZC3HAV1L,iPRINT_C
EXD1,CD99,iPRINT_C
FBLIM1,COA4,iPRINT_C
SLC24A4,RAB8B,iPRINT_C
SEH1L,RNF130,shared
PUS7L,BLNK,iPRINT_C
SV2B,CNTNAP1,iPRINT_C
ISG20L2,BROX,iPRINT_C
SPATA5,LYRM7,iPRINT_C
YES1,CEP89,iPRINT_C
PIGO,FBXO44,iPRINT_C
ZHX3,ENAH,iPRINT_C
ZNF333,C19orf47,iPRINT_C
ZNF431,CFI,iPRINT_C
GCLM,CYB5R3,iPRINT_C
XIAP,TFPI,iPRINT_C
MCTS1,EXOSC2,iPRINT_C
SIRT5,SETD5,iPRINT_C
ZC3HAV1,KCNJ5,iPRINT_C
KATNAL1,EPS15L1,iPRINT_C
MREG,KREMEN1,iPRINT_C
DNAH10,C19orf47,iPRINT_C
RFC2,ARMC10,iPRINT_C
VPS53,GMPS,iPRINT_C
TRAF3IP1,GAS2L3,iPRINT_C
ZNF426,FRRS1,iPRINT_C
ZNF534,C1orf162,iPRINT_C
ZSCAN22,C1orf216,iPRINT_C
EIF2AK2,CENPN,iPRINT_C
SLC31A1,PARP16,iPRINT_C
EXOSC2,C6orf89,iPRINT_C
FNBP4,AP4S1,shared
ST3GAL1,FBLIM1,iPRINT_C
SCAMP1,PDE12,iPRINT_C
ZNF273,PTPN14,iPRINT_C
VAX2,SRSF10,iPRINT_C
GLP2R,C1orf174,iPRINT_C
NBEAL1,BLOC1S2,iPRINT_C
TMCO3,SGPP2,iPRINT_C
KLRD1,GRAPL,iPRINT_C
CERS5,ANGEL2,iPRINT_C
IKZF3,C8orf44-SGK3,iPRINT_C
NDST3,CCDC142,iPRINT_C
NYAP2,F2R,iPRINT_C
TEPP,GAS7,iPRINT_C
NYAP2,H6PD,iPRINT_C
CMBL,CBFA2T2,iPRINT_C
UBOX5,RBM47,iPRINT_C
TOR1AIP2,FRMD1,iPRINT_C
SHROOM3,DTNB,iPRINT_C
VSIG1,PGBD1,iPRINT_C
KCNN3,ESYT2,iPRINT_C
ZKSCAN8,ANAPC15,iPRINT_C
UPK1B,PGM2L1,iPRINT_C
POFUT1,IL17RA,iPRINT_C
TRAF5,CCL24,iPRINT_C
GOSR1,B3GNT6,iPRINT_C
NDUFC2,LPAR6,iPRINT_C
RAB27A,LOC105371727,iPRINT_C
SMIM31,RBBP5,iPRINT_C
ZDHHC11B,NUGGC,iPRINT_C
CD96,C20orf196,iPRINT_C
MGST3,CYB5D1,iPRINT_C
NDE1,AMZ1,iPRINT_C
ECHDC2,BRD1,iPRINT_C
NPIPB13,NPIPA7,iPRINT_C
ERCC1,C1orf174,iPRINT_C
PDE6A,CCDC81,iPRINT_C
IKBIP,EFCAB11,iPRINT_C
ZNF552,DDX51,iPRINT_C
TMEM41B,NUP43,iPRINT_C
RBM34,PRDM7,iPRINT_C
NR6A1,LPCAT2,iPRINT_C
PPP6R3,ACBD4,iPRINT_C
VPS4B,HOGA1,iPRINT_C
LYRM7,GTF2I,iPRINT_C
PAQR5,NUBPL,iPRINT_C
UBXN2B,RNF212,iPRINT_C
GRM6,C17orf75,iPRINT_C
ZNF805,LILRB3,iPRINT_C
SLC36A1,FAT2,iPRINT_C
PLEKHG1,PAK2,iPRINT_C
RNF41,C11orf54,iPRINT_C
NWD1,MSH2,iPRINT_C
MINDY2,CEP19,iPRINT_C
PROX2,ARMC9,iPRINT_C
RTN4IP1,ATXN3,iPRINT_C
SRR,SPIB,iPRINT_C
PANK1,HRK,iPRINT_C
MARVELD2,GTF2E1,iPRINT_C
TEP1,SCN1B,iPRINT_C
NRG4,C20orf203,iPRINT_C
RUNX1T1,BLOC1S6,iPRINT_C
TECPR1,EFR3B,iPRINT_C
METTL21A,BECN2,iPRINT_C
GRAMD1B,FLRT2,iPRINT_C
LRRFIP1,GVQW3,iPRINT_C
USP33,SLC25A19,iPRINT_C
BLNK,ADCY10,iPRINT_C
MYEF2,KLHL11,iPRINT_C
NOL9,ESR1,iPRINT_C
VPS53,C1orf229,iPRINT_C
RABGAP1L,ABCD2,iPRINT_C
MSH3,CCDC138,iPRINT_C
RNF144B,DPH5,iPRINT_C
PAPLN,LYRM7,iPRINT_C
SLC15A2,CCDC149,iPRINT_C
ZNF835,GTPBP10,iPRINT_C
DNAJC3,BRI3,iPRINT_C
MUC22,IFNLR1,iPRINT_C
RPL7L1,OXNAD1,iPRINT_C
COMMD2,C5orf64,iPRINT_C
ZNF566,DYRK3,iPRINT_C
ZNF616,PUS7L,iPRINT_C
RNF146,FAM151B,iPRINT_C
SCAPER,RWDD2A,iPRINT_C
ZBED1,KIAA1210,iPRINT_C
FEZ2,C5orf22,iPRINT_C
HP1BP3,CYP2D7,iPRINT_C
FABP3,ACTR3C,iPRINT_C
HIST2H3PS2,CACNA1A,iPRINT_C
POU2F3,DCPS,iPRINT_C
RAET1E,PGM2L1,iPRINT_C
ILDR1,CIAO2A,iPRINT_C
MYO1C,EMP2,iPRINT_C
CTSC,AARS2,iPRINT_C
WRAP53,CABP4,iPRINT_C
KCTD21,AHCYL2,iPRINT_C
TENM4,PRKN,iPRINT_C
SP110,RNF213,iPRINT_C
NT5C2,AP1S3,iPRINT_C
SLAMF7,OR11A1,iPRINT_C
PWWP2A,KCND3,iPRINT_C
TXLNG,TGS1,iPRINT_C
RNF8,PLEKHH2,iPRINT_C
GOSR1,DBT,iPRINT_C
PIGL,ARSK,iPRINT_C
TRIOBP,P2RX7,iPRINT_C
TSHZ2,AMN1,iPRINT_C
ZNF141,NOTCH1,iPRINT_C
COX6B2,CDKL1,iPRINT_C
SAMD4B,CYP4V2,iPRINT_C
TARS2,PPIL6,iPRINT_C
SMG9,RALA,iPRINT_C
SPRED1,LOC105369140,iPRINT_C
KCNN1,GATAD1,iPRINT_C
MKNK1,CXCR6,iPRINT_C
UBOX5,SC5D,iPRINT_C
PRDM7,EIF4E,iPRINT_C
USP6,KLHL5,iPRINT_C
NUP107,CPPED1,iPRINT_C
SYTL3,SYNE3,iPRINT_C
ZNF844,FZD4,iPRINT_C
KIAA1257,ARID4B,iPRINT_C
OTUD6A,MTG2,iPRINT_C
ZRANB3,NDUFA5,iPRINT_C
MAP2K5,DCUN1D2,iPRINT_C
NF2,HS6ST3,iPRINT_C
ZNF398,AGK,iPRINT_C
NLRC3,CFAP70,iPRINT_C
PUS7L,APPL1,iPRINT_C
ZNF528,DNAJC14,iPRINT_C
PNMA2,ALDH1B1,iPRINT_C
NUDT8,MOB3A,iPRINT_C
RIOK3,MGAT3,iPRINT_C
MRAP2,FBXL18,iPRINT_C
TSHZ2,SNAP29,iPRINT_C
PTAFR,ARHGAP11A,iPRINT_C
FMC1,DDX52,iPRINT_C
ZNF490,TLR2,iPRINT_C
FITM2,C2orf15,iPRINT_C
MAP4K2,ITPRIPL2,iPRINT_C
GLG1,EDA,iPRINT_C
UGCG,ACER3,iPRINT_C
KLRD1,CRIPT,iPRINT_C
IRF1,HYLS1,iPRINT_C
TRIM28,PUS7L,iPRINT_C
HMGB1,AS3MT,iPRINT_C
TRIP6,DTWD1,iPRINT_C
INIP,DAB1,iPRINT_C
RLIM,CBX5,iPRINT_C
GRAPL,C12orf43,iPRINT_C
CC2D2A,BDH1,iPRINT_C
ZNF680,CDK4,iPRINT_C
TARP,PGPEP1,iPRINT_C
SPECC1,CAMTA1,iPRINT_C
METTL21A,FOXK1,iPRINT_C
SIAE,PGPEP1,iPRINT_C
SBNO1,MFSD2B,iPRINT_C
TET1,GATAD1,iPRINT_C
PLCE1,MPRIP,iPRINT_C
NBR1,GALNT13,iPRINT_C
GORASP2,EFHC1,iPRINT_C
RABL2B,RAB27A,iPRINT_C
ICE2,GALNS,iPRINT_C
SLC4A5,RASGRP4,iPRINT_C
LOC100652901,FAM177A1,iPRINT_C
MTAP,GATD1,iPRINT_C
POU5F1,C14orf132,iPRINT_C
ZNF492,SLC16A7,iPRINT_C
VPS33A,LRP10,iPRINT_C
SLC22A25,HEATR5A,iPRINT_C
GATD1,C11orf42,iPRINT_C
ZSCAN2,UBA1,iPRINT_C
SNRPD3,RNF213,iPRINT_C
ZNF154,LOC112268198,iPRINT_C
ZNF394,SRSF12,iPRINT_C
RIPOR2,GAPVD1,iPRINT_C
PPARA,MAPKAP1,iPRINT_C
PRKCQ,ERLEC1,iPRINT_C
TNFSF10,GNAI2,iPRINT_C
JAK3,EVI5,iPRINT_C
RPSAP58,ISLR2,iPRINT_C
ZNF101,FLRT2,iPRINT_C
TLCD2,AMHR2,iPRINT_C
PDE1C,CHD6,iPRINT_C
TYRO3,MORN4,iPRINT_C
ZNF619,LEPROTL1,iPRINT_C
PLEKHM3,GLP2R,iPRINT_C
QTRT2,GNG8,iPRINT_C
SLX4IP,PDXK,iPRINT_C
L2HGDH,FAM20B,iPRINT_C
MILR1,KIAA0408,iPRINT_C
UGGT1,CERCAM,iPRINT_C
TMCO3,RNF130,iPRINT_C
POMT1,MYEF2,iPRINT_C
MAB21L4,HELQ,iPRINT_C
UPF3A,ATP6V0C,iPRINT_C
TMEM245,C9orf147,iPRINT_C
NRXN1,GNB5,iPRINT_C
RPL7,BORCS7,iPRINT_C
MAPKAPK5,CEBPZOS,iPRINT_C
GPR83,FASTKD1,iPRINT_C
SYN3,KBTBD12,iPRINT_C
LITAF,KREMEN1,iPRINT_C
SFTPB,RC3H1,iPRINT_C
UBAC2,P2RY10,iPRINT_C
MEFV,ARFIP2,iPRINT_C
SGCB,PHACTR4,iPRINT_C
MYLK3,ASB4,iPRINT_C
ZYG11B,CXorf40A,iPRINT_C
IQGAP1,ACTR3C,iPRINT_C
NLRC3,FLT1,iPRINT_C
SPRYD7,NFKBID,iPRINT_C
EXOSC2,CCDC90B,iPRINT_C
SPATA5,FKBP5,iPRINT_C
ZNF75A,PAFAH1B2,iPRINT_C
NFKBID,CASD1,iPRINT_C
ZNF652,C16orf72,iPRINT_C
ZNF133,CYB5D2,iPRINT_C
PADI6,ANGEL2,iPRINT_C
STAB2,CHRNA5,iPRINT_C
TTC26,DNAJC22,iPRINT_C
UBE2Q1,TDRD10,iPRINT_C
SS18,KCNN3,iPRINT_C
VWA7,PPP6R3,iPRINT_C
ZNF814,ZNF43,iPRINT_C
SERPINB1,HSD17B7,iPRINT_C
ZSCAN2,SKP2,iPRINT_C
ZNF133,CCL5,iPRINT_C
RTL10,LRTOMT,iPRINT_C
NDUFV3,IBA57,iPRINT_C
TLR6,PLBD2,iPRINT_C
ZHX3,RNF213,iPRINT_C
METTL25,CCDC59,iPRINT_C
TMED4,ADRA1A,iPRINT_C
SPRYD7,CCDC149,iPRINT_C
PDE6A,GNL3L,iPRINT_C
SP2,LOC107985115,iPRINT_C
ZFP28,NMNAT2,iPRINT_C
METTL6,LOC107984314,iPRINT_C
SYT15,SFPQ,iPRINT_C
GTF2E1,APAF1,iPRINT_C
ZZZ3,CYP4V2,iPRINT_C
SIRT5,ADCY10,iPRINT_C
TSHZ2,SRGAP1,iPRINT_C
ZNF154,TRMT10B,iPRINT_C
SVOP,RBM28,iPRINT_C
PAPLN,CCDC144A,iPRINT_C
FNIP2,EMCN,iPRINT_C
SPIRE2,SIRPB2,iPRINT_C
SELENON,NUP43,iPRINT_C
RHOBTB3,P2RY2,iPRINT_C
TNFRSF9,PPM1K,iPRINT_C
UBA1,CCSER2,iPRINT_C
TUBD1,MTUS1,iPRINT_C
WAC,PAFAH1B2,iPRINT_C
TOR1AIP2,RACGAP1,iPRINT_C
SLC30A6,RORA,iPRINT_C
MDM4,ARSB,iPRINT_C
TM7SF3,HNRNPUL1,iPRINT_C
GPI,ARMH4,iPRINT_C
ZNF544,CDH23,iPRINT_C
SIGLEC10,ATG16L2,iPRINT_C
P4HA2,ANAPC10,iPRINT_C
OTULIN,CLEC2D,iPRINT_C
SMIM14,MYO5C,iPRINT_C
RNF14,ELMOD2,iPRINT_C
PLEKHM3,DAND5,iPRINT_C
RPL34,MS4A2,iPRINT_C
MRAS,AASS,iPRINT_C
NLRP12,LRTOMT,iPRINT_C
PRKN,ADCY6,iPRINT_C
GATD1,CYP2C8,iPRINT_C
FBXO15,CD84,iPRINT_C
GRAMD1B,ACVRL1,iPRINT_C
TBXAS1,MAP4K2,iPRINT_C
SLCO1A2,C5orf58,iPRINT_C
SLC12A6,ERLEC1,iPRINT_C
TMEM131L,CDH23,iPRINT_C
ZNF438,TMEM130,iPRINT_C
DCAF17,AVPR1A,iPRINT_C
SHC1,NCAM2,iPRINT_C
THAP6,PPP2R1B,iPRINT_C
RTCA,ETFBKMT,iPRINT_C
GLG1,ANGPT4,iPRINT_C
MTDH,DFFA,iPRINT_C
MFSD4B,AK1,iPRINT_C
PRDM2,MYADM,iPRINT_C
SNAP29,GPR137B,iPRINT_C
PIPOX,INIP,iPRINT_C
SERPINB1,GNG8,iPRINT_C
WDR73,ARHGEF19,iPRINT_C
PRXL2A,POC1B-GALNT4,iPRINT_C
SLC25A30,GOLGA3,iPRINT_C
MDM4,C15orf40,iPRINT_C
OR13C4,MCFD2,iPRINT_C
ZNF570,IFRD1,iPRINT_C
HMGN3,C12orf50,iPRINT_C
MCPH1,C9orf85,iPRINT_C
RFPL4A,CTDSP2,iPRINT_C
OPA3,MITD1,iPRINT_C
TMEM213,MZT2A,iPRINT_C
RPS29,NDUFAF7,iPRINT_C
LAIR1,CEP95,iPRINT_C
SCAMP1,POMT1,iPRINT_C
PDE4C,ATF6,iPRINT_C
ZSCAN29,SLC12A6,iPRINT_C
ELP3,DOCK8,iPRINT_C
CTSB,ANKAR,iPRINT_C
SNRPG,DZIP1,iPRINT_C
PPIH,LPCAT3,iPRINT_C
SNAPC1,CCDC186,iPRINT_C
SIRT3,CYB561,iPRINT_C
SYT15,COMMD9,iPRINT_C
SPTLC3,SAMD12,iPRINT_C
PEX11B,FLRT2,iPRINT_C
STOX1,MYEF2,iPRINT_C
LOC102724488,KRBOX4,iPRINT_C
MAP2K6,HERC4,iPRINT_C
TTC21B,OLAH,iPRINT_C
TMEM213,LIX1L,iPRINT_C
PIGR,AK3,iPRINT_C
TTLL7,HDAC11,iPRINT_C
FAS,CTSB,iPRINT_C
SLFN13,CSF2RA,iPRINT_C
ZNF114,C10orf67,iPRINT_C
CIITA,APPL1,iPRINT_C
SLC24A4,DENND5B,iPRINT_C
HMGN2,APOBEC3D,iPRINT_C
GPR65,CDKL1,iPRINT_C
GPR78,APOL1,iPRINT_C
SPAST,SNTN,iPRINT_C
MERTK,CFLAR,iPRINT_C
HOOK3,CCDC157,iPRINT_C
FBXO34,CHMP4B,iPRINT_C
TTC23,KREMEN1,iPRINT_C
TFIP11,OXNAD1,iPRINT_C
OTUD3,MMS22L,iPRINT_C
TAF1,DEPTOR,iPRINT_C
GALNT6,C2orf50,iPRINT_C
SLC16A7,ALPK1,iPRINT_C
ZNF347,GLB1L,iPRINT_C
SALL4,ELMOD1,iPRINT_C
METTL2B,GPRIN3,iPRINT_C
RPL31,NME9,iPRINT_C
SDSL,CTSC,iPRINT_C
SEC14L4,CPLANE1,iPRINT_C
GREB1,CLMP,iPRINT_C
SLC25A13,BBS7,iPRINT_C
SNAPC1,FBXO41,iPRINT_C
NFYC,CNBP,iPRINT_C
ZNF674,MEFV,iPRINT_C
HAUS5,DEGS1,iPRINT_C
PROX2,PPM1K,iPRINT_C
TSNAX,IGF1,iPRINT_C
PRPF38B,C2orf91,iPRINT_C
GGT6,ATMIN,iPRINT_C
PPARA,BEND7,iPRINT_C
EIF3I,CAMK1D,iPRINT_C
AK3,ABCA13,iPRINT_C
CDH18,ATPSCKMT,iPRINT_C
TTC39C,FOPNL,iPRINT_C
RBSN,NMT2,iPRINT_C
ZNF862,ATF7IP,iPRINT_C
SGK3,AARS2,iPRINT_C
DHODH,CCL5,iPRINT_C
ZNF462,GATD1,iPRINT_C
C3orf35,ABHD17B,iPRINT_C
CTSB,ARGFX,iPRINT_C
NCBP2,C3orf33,iPRINT_C
PXMP4,POU2AF1,iPRINT_C
P4HA2,C9orf64,iPRINT_C
RPL21,CTSB,iPRINT_C
WNT7B,TOR1AIP2,iPRINT_C
OPA3,C9orf139,iPRINT_C
SUPT7L,NBEAL1,iPRINT_C
SLC1A2,MTSS1,iPRINT_C
SV2B,CAPN9,iPRINT_C
SPDYE16,F3,iPRINT_C
RHBG,GIPR,iPRINT_C
SOCS7,BORCS5,iPRINT_C
PPOX,GJC1,iPRINT_C
PHYKPL,MRI1,iPRINT_C
TCP11L1,DNASE1L1,iPRINT_C
ZBTB37,MSMO1,iPRINT_C
PRKN,LRRC57,iPRINT_C
IKZF3,DDX50,iPRINT_C
MFSD4B,GPATCH8,iPRINT_C
NUCB2,CSF2RA,iPRINT_C
METTL2B,CDK2AP1,iPRINT_C
TBCCD1,PPIL6,iPRINT_C
LOC101928841,CTTN,iPRINT_C
PRKCA,GATAD1,iPRINT_C
GLB1L,FAM221B,iPRINT_C
SPATS2L,MAPK13,iPRINT_C
PURB,PRKAG2,iPRINT_C
SLX4,FBXL18,iPRINT_C
NICN1,ANKRD42,iPRINT_C
PCGF5,ARHGAP1,iPRINT_C
MFSD4B,LIG4,iPRINT_C
SYN3,LOC112268284,iPRINT_C
PIGL,JHY,iPRINT_C
TOR1AIP2,NXPE1,iPRINT_C
ZNF556,IL17RD,iPRINT_C
METTL22,EFCAB8,iPRINT_C
PPIH,MCFD2,iPRINT_C
LIG4,CASP2,iPRINT_C
GSG1,BRD1,iPRINT_C
ERLEC1,DIABLO,iPRINT_C
ZNF34,DPRX,iPRINT_C
MET,FBXL18,iPRINT_C
XPNPEP3,REPS2,iPRINT_C
MARVELD2,AGK,iPRINT_C
PIAS2,FKBP9,iPRINT_C
NQO1,ELMO1,iPRINT_C
ZNF440,ING5,iPRINT_C
TNC,CNGB1,iPRINT_C
CEP78,CCDC51,iPRINT_C
GPATCH8,APPL1,iPRINT_C
SMC5,AK3,iPRINT_C
KIN,GDAP2,iPRINT_C
ZNFX1,SLC39A11,iPRINT_C
ERBB3,ATM,iPRINT_C
ASNS,AMN1,iPRINT_C
TMEM120B,KIAA1143,iPRINT_C
ZNF429,NEK8,iPRINT_C
GPATCH8,ADCY10,iPRINT_C
ZNF621,ARPIN,iPRINT_C
PLEKHH2,FILIP1,iPRINT_C
TXLNG,ART3,iPRINT_C
TCTN1,STX16,iPRINT_C
NUGGC,CORO2B,iPRINT_C
P4HA2,NANOS1,iPRINT_C
TMEM41A,FLT4,iPRINT_C
TTC21B,PRKAG2,iPRINT_C
ZMYM2,SFXN2,iPRINT_C
TRPM1,GPR82,iPRINT_C
PGAM5,ERCC1,iPRINT_C
FAM172A,ALPK1,iPRINT_C
METTL8,FKBP1B,iPRINT_C
TRAF6,MAN1C1,iPRINT_C
DHODH,AGBL1,iPRINT_C
PGAM5,APOBEC3F,iPRINT_C
SLC25A37,LRRC10,iPRINT_C
POM121,ACTR3C,iPRINT_C
ZNF527,SLC25A32,iPRINT_C
RNF7,PER2,iPRINT_C
ZNF865,ZFP64,iPRINT_C
TXLNG,CD300LG,iPRINT_C
HDAC2,FOCAD,iPRINT_C
RRP7A,PATJ,iPRINT_C
GAS2L3,DEGS1,iPRINT_C
IL6R,HRH1,iPRINT_C
TNFSF4,LOC105379177,iPRINT_C
ZNF43,TNFAIP2,iPRINT_C
ZKSCAN1,COPS7B,iPRINT_C
TSPYL1,KIAA1191,iPRINT_C
TLR5,C15orf59,iPRINT_C
RHD,DNAJC22,iPRINT_C
RORA,RAB3B,iPRINT_C
RHOBTB3,NCAM2,iPRINT_C
ZNF727,GDPD1,iPRINT_C
SRRM1,SEM1,iPRINT_C
LOC105373759,EPB41,iPRINT_C
ZBTB37,MAPK1IP1L,iPRINT_C
MLEC,MDM4,iPRINT_C
NUGGC,MAGT1,iPRINT_C
PEX13,ERN2,iPRINT_C
ZSCAN21,ABL2,iPRINT_C
JMJD6,FAM219B,iPRINT_C
NF2,DGKB,iPRINT_C
FAM210B,EXOSC2,iPRINT_C
QRSL1,PRXL2A,iPRINT_C
FBXO6,CTSS,iPRINT_C
MARVELD3,GGT6,iPRINT_C
CRYBG1,CEP89,iPRINT_C
SPRYD7,GIPR,iPRINT_C
CNR2,CCER2,iPRINT_C
ZNF738,CES4A,iPRINT_C
TMC7,SHTN1,iPRINT_C
KIF1C,CTSB,iPRINT_C
ZNF195,DNASE2,iPRINT_C
TMEM39B,NME6,iPRINT_C
UBE2G2,LINS1,iPRINT_C
ZNF34,RASSF9,iPRINT_C
RIC3,CALU,iPRINT_C
NDUFAF7,DTD1,iPRINT_C
ZNF432,ARHGAP22,iPRINT_C
ZNF772,AASS,iPRINT_C
DENND2A,CAMLG,iPRINT_C
SC5D,NRXN3,iPRINT_C
GTF2E1,FAM20B,iPRINT_C
TIE1,SPC24,iPRINT_C
TADA2B,GLUL,iPRINT_C
ZNF283,KCNV1,iPRINT_C
TMEM59,TIE1,iPRINT_C
WASHC1,PAPLN,iPRINT_C
THAP3,FBLIM1,iPRINT_C
ZNF677,PACS2,iPRINT_C
NXN,KLF12,iPRINT_C
STXBP2,RNF213,iPRINT_C
NUPL2,EFCAB11,iPRINT_C
IKBIP,ARIH2,iPRINT_C
KBTBD12,DENND6B,iPRINT_C
PLEKHA7,MICAL3,iPRINT_C
TLR10,MSANTD2,iPRINT_C
ZBTB21,DSTYK,iPRINT_C
ZNF500,METTL22,iPRINT_C
ZKSCAN1,MAK,iPRINT_C
GP6,ERN2,iPRINT_C
PTAFR,ATG16L2,iPRINT_C
SCAI,GABPB1,iPRINT_C
ZNF440,AP4S1,iPRINT_C
TJP2,MOCS3,iPRINT_C
LYN,ANKLE1,iPRINT_C
TTBK2,HLCS,iPRINT_C
C1RL,AP4S1,iPRINT_C
TMTC1,ANKRD10,iPRINT_C
SRCIN1,RNF7,iPRINT_C
SHOX,M1AP,iPRINT_C
MRO,CD99,iPRINT_C
SYNE2,NAAA,iPRINT_C
ZBTB2,CD84,iPRINT_C
TPGS2,TM7SF3,iPRINT_C
PLEKHA7,OAT,iPRINT_C
NDUFB4,MPPE1,iPRINT_C
ARIH2,ACSM3,iPRINT_C
CRPPA,ANKRD17,iPRINT_C
RBM25,MARVELD2,iPRINT_C
METTL22,DENND6A,iPRINT_C
GFPT1,CYREN,iPRINT_C
TMTC1,CRTAM,iPRINT_C
RSU1,GPANK1,iPRINT_C
PLEKHH1,LRRN4CL,iPRINT_C
ZNF805,RIOK3,iPRINT_C
SOAT1,LYPD1,iPRINT_C
PDZD8,ACER3,iPRINT_C
PKHD1L1,C11orf58,iPRINT_C
STAT3,POLR1A,iPRINT_C
SV2B,SPAG16,iPRINT_C
CTSC,ASPH,iPRINT_C
TEX2,PHKB,iPRINT_C
TESPA1,NR4A1,iPRINT_C
PAG1,FRRS1,iPRINT_C
ZNF397,RPL36A,iPRINT_C
PRKAG3,NDUFAF7,iPRINT_C
RBBP4,FTO,iPRINT_C
SH2D7,AP4S1,iPRINT_C
NOP14,ACACB,iPRINT_C
ZFP82,DMC1,iPRINT_C
RIMKLA,NUDT4,iPRINT_C
DENND5B,CCL5,iPRINT_C
SLC15A2,RPP14,iPRINT_C
LOC107984974,GAPDH,iPRINT_C
SLC4A8,ADCY1,iPRINT_C
ZSCAN20,TMEM167A,iPRINT_C
ZNF114,USP33,iPRINT_C
HFE,ENTPD1,iPRINT_C
ZNF530,SPCS3,iPRINT_C
ZBTB37,C17orf75,iPRINT_C
JAM2,ANKRD26,iPRINT_C
EPB41,DNAAF5,iPRINT_C
MSR1,IVD,iPRINT_C
SETD9,PSTPIP2,iPRINT_C
RAB11FIP1,PCCB,iPRINT_C
SUGT1,ALG1,iPRINT_C
NUDT19,ADAT2,iPRINT_C
SENP5,P3H4,iPRINT_C
HSPA8,DAPK2,iPRINT_C
ZNF519,WHAMM,iPRINT_C
MINDY2,KCMF1,iPRINT_C
ITCH,CXorf56,iPRINT_C
UNG,RBL1,iPRINT_C
UTP14C,GPR155,iPRINT_C
PJVK,EXOSC1,iPRINT_C
UEVLD,APAF1,iPRINT_C
NUP43,NACA,iPRINT_C
ZNF557,AP4E1,iPRINT_C
PSPH,ANKRD26,iPRINT_C
POU5F1,PHAX,iPRINT_C
PSMB2,PDIK1L,iPRINT_C
PHOSPHO1,PCDH11Y,iPRINT_C
TMTC2,TCAF1,iPRINT_C
IL11,FAM126B,iPRINT_C
TLCD2,CD209,iPRINT_C
TRIM16,TMEM267,iPRINT_C
PPM1K,CYB5D1,iPRINT_C
METTL2B,ERN2,iPRINT_C
LRRC28,HSPD1,iPRINT_C
PDE6A,FECH,iPRINT_C
TNFAIP8L1,C4orf19,iPRINT_C
TRIM16L,SRGAP1,iPRINT_C
TRIM52,IL12RB2,iPRINT_C
RPS10,GAPVD1,iPRINT_C
NME6,CFI,iPRINT_C
TUBD1,EFCAB8,iPRINT_C
SEC14L6,FAM180A,iPRINT_C
XPR1,TSR2,iPRINT_C
ZNF814,XIAP,iPRINT_C
VTI1A,ABHD17B,iPRINT_C
ZNF620,SH2D1B,iPRINT_C
ZNF543,TMEM209,iPRINT_C
ZNF445,XIAP,iPRINT_C
ZNF865,PPP1R3B,iPRINT_C
SMIM17,DCAF16,iPRINT_C
NCBP2,ARSA,iPRINT_C
TMED4,SLC22A9,iPRINT_C
ZNF140,PANK1,iPRINT_C
VPS33A,PRAMEF33,iPRINT_C
TUBD1,RBM8A,iPRINT_C
PDXK,KPNA4,iPRINT_C
TRIP11,TMEM136,iPRINT_C
SELENON,LOC112268375,iPRINT_C
TPMT,PTPRB,iPRINT_C
PIGS,ICA1L,iPRINT_C
RFLNB,IL6R,iPRINT_C
TLCD2,GLB1L3,iPRINT_C
SERPINB9,OR51E2,iPRINT_C
UGGT1,PTPRO,iPRINT_C
SLC44A1,GABRG3,iPRINT_C
TBCA,PHKG2,iPRINT_C
SIAH1,MEGF11,iPRINT_C
IDS,ANGPT2,iPRINT_C
ZNF585B,COX5A,iPRINT_C
GOSR1,AP4E1,iPRINT_C
SPATA5,ACSL6,iPRINT_C
RTCA,FTO,iPRINT_C
SCRN3,NR3C1,iPRINT_C
CLYBL,CD84,iPRINT_C
COX15,COP1,iPRINT_C
GPSM2,DUS2,iPRINT_C
ZCCHC8,FSD2,iPRINT_C
MICOS10,HMCES,iPRINT_C
SNTN,IPO9,iPRINT_C
NANOG,MYORG,iPRINT_C
ZNF714,TTPAL,iPRINT_C
MAPK1IP1L,KLHL5,iPRINT_C
FDFT1,DSTYK,iPRINT_C
TMEM170A,TCAF1,iPRINT_C
CLN8,BACE2,iPRINT_C
TRAPPC2,EFNA2,iPRINT_C
STAC2,MCTS1,iPRINT_C
MED18,IL17RD,iPRINT_C
TERF1,CHP1,iPRINT_C
ZBTB11,ACP7,iPRINT_C
SLC43A2,INPP5A,iPRINT_C
C5,AFMID,iPRINT_C
PRKX,CHST3,iPRINT_C
KLF8,BCAP29,iPRINT_C
SEC62,CD24,iPRINT_C
XPO7,TSGA13,iPRINT_C
PTCHD4,CYB561,iPRINT_C
SCML4,C5orf22,iPRINT_C
TSEN2,DPP9,iPRINT_C
SMG1,OTUB1,iPRINT_C
NCOR1,DERL2,iPRINT_C
ZNF589,CTRC,iPRINT_C
SPATA5,EPB41L4A,iPRINT_C
SERPINB1,CLK3,iPRINT_C
MMACHC,ANKRD26,iPRINT_C
PDE6A,METTL2A,iPRINT_C
DENND6A,CLDN11,iPRINT_C
MTF1,ITPRIPL2,iPRINT_C
MMS22L,LAT2,iPRINT_C
